ddt,dd
5.515752841701026227e+03,3.454549427025170189e+03
5.523651015285808171e+03,3.454549427025170189e+03
6.966189908892059066e+03,1.316131777687854765e+03
6.992190447214519736e+03,1.316131777687854765e+03
6.019329054783574975e+03,1.261147542639085941e+03
6.345367249133772020e+03,1.261147542639085941e+03
6.343498221528922841e+03,2.185910921939830587e+03
6.191575107390221092e+03,2.185910921939830587e+03
6.393614528944337508e+03,1.650598614306531090e+03
6.417851085131450418e+03,1.650598614306531090e+03
5.616416281316744971e+03,1.158633076899830940e+03
5.870325528182997914e+03,1.158633076899830940e+03
6.709946389074588296e+03,1.197698229431191521e+03
7.250105580008180368e+03,1.197698229431191521e+03
5.413076282275746962e+03,2.365792821493828342e+03
5.408630109314567562e+03,2.365792821493828342e+03
6.895422453556557230e+03,2.353987214175051122e+03
7.023574766879336494e+03,2.353987214175051122e+03
5.802253021037488907e+03,2.227468331740980830e+03
6.000591578929534080e+03,2.227468331740980830e+03
5.023089021245202275e+03,1.993298400231150708e+03
4.836187798124251458e+03,1.993298400231150708e+03
6.292492991086104666e+03,1.338865792162287789e+03
6.582398220211538501e+03,1.338865792162287789e+03
5.816934180690774156e+03,1.205315124112108151e+03
5.536612630923707002e+03,1.205315124112108151e+03
5.993041052149735151e+03,1.554621813679570778e+03
5.933259402374768797e+03,1.554621813679570778e+03
6.335023082150266418e+03,1.770642946244601490e+03
6.571192451946628353e+03,1.770642946244601490e+03
6.611842074449574284e+03,1.382352662587907844e+03
6.675163523188790350e+03,1.382352662587907844e+03
5.194776141141220251e+03,2.118552069431810651e+03
4.877671040004782299e+03,2.118552069431810651e+03
6.210695969778082144e+03,1.283033945361689348e+03
5.914912662965308300e+03,1.283033945361689348e+03
6.514983632545959154e+03,1.139462316896690709e+03
6.241828774918877571e+03,1.139462316896690709e+03
5.642176196852610701e+03,1.905448258308837467e+03
5.260161680739067378e+03,1.905448258308837467e+03
5.095886993731497569e+03,1.680370593957535448e+03
4.987123516396690320e+03,1.680370593957535448e+03
6.098879626775166798e+03,1.322204187734650532e+03
6.466956753800938714e+03,1.322204187734650532e+03
6.824724008349206088e+03,1.914539990888466718e+03
6.739263732644724769e+03,1.914539990888466718e+03
5.289211516026779464e+03,2.340125069531309236e+03
5.391307530286621841e+03,2.340125069531309236e+03
5.421445016405758906e+03,1.820505246002032209e+03
5.305964375015777478e+03,1.820505246002032209e+03
5.786262108605330468e+03,1.054307303685314992e+03
6.078219443515377861e+03,1.054307303685314992e+03
5.282145857858480667e+03,2.214071966828831137e+03
5.328506800037635912e+03,2.214071966828831137e+03
6.202686519164325546e+03,2.116626477542028169e+03
6.111720412026453232e+03,2.116626477542028169e+03
4.967507490118962778e+03,2.569661199571243287e+03
4.809036037999083419e+03,2.569661199571243287e+03
6.654402419520491094e+03,1.467950659806930162e+03
6.904996429133599122e+03,1.467950659806930162e+03
6.539597792222337375e+03,9.004608685949546043e+02
6.767815808428620585e+03,9.004608685949546043e+02
6.029861080137496174e+03,1.725145221186659683e+03
5.702806707235227805e+03,1.725145221186659683e+03
5.463962875468137099e+03,2.964542279288799364e+03
5.157321217084063392e+03,2.964542279288799364e+03
5.690489512180485690e+03,1.545881571021340733e+03
6.124640247453217853e+03,1.545881571021340733e+03
5.122007862428950830e+03,1.920191400674865918e+03
5.420009278274237658e+03,1.920191400674865918e+03
6.709964801341579914e+03,1.893611785851898048e+03
6.793391251013446890e+03,1.893611785851898048e+03
5.317826909746318961e+03,1.891667441191121270e+03
5.529517100929125263e+03,1.891667441191121270e+03
5.463267956006508030e+03,1.854966184844323379e+03
5.448932250370942711e+03,1.854966184844323379e+03
5.577953857836359930e+03,2.926361316063752383e+03
4.999590201137509212e+03,2.926361316063752383e+03
6.143720185938745090e+03,1.666931702914853076e+03
6.260643580305391879e+03,1.666931702914853076e+03
5.995681037297153125e+03,2.204436500858860654e+03
6.017539576864021001e+03,2.204436500858860654e+03
6.884564723404715551e+03,1.293387696342593699e+03
6.431653064047010048e+03,1.293387696342593699e+03
5.366684807839655150e+03,1.923759073016936782e+03
5.503825800059935318e+03,1.923759073016936782e+03
5.703025825123770119e+03,3.310752648541717917e+03
5.576010904198249591e+03,3.310752648541717917e+03
5.766393071294635774e+03,2.012159374401426021e+03
6.052116354866944675e+03,2.012159374401426021e+03
4.781242044396069105e+03,2.303969127911472697e+03
4.634608434533263789e+03,2.303969127911472697e+03
6.842812904361015171e+03,1.821763290049264469e+03
5.889352766223303661e+03,1.821763290049264469e+03
4.940569754379076585e+03,2.829976505092920434e+03
5.097800154163612206e+03,2.829976505092920434e+03
5.508917549594090815e+03,1.772487233613858052e+03
5.414019087970793407e+03,1.772487233613858052e+03
5.566177734509275069e+03,2.462524285620279898e+03
5.435814240467599120e+03,2.462524285620279898e+03
6.131687298863430442e+03,2.108233930834090188e+03
5.525513186367948038e+03,2.108233930834090188e+03
6.248600389617407018e+03,1.803261419836135246e+03
6.248183161214728898e+03,1.803261419836135246e+03
5.023631262378773499e+03,1.852276666034123764e+03
5.344567521318117542e+03,1.852276666034123764e+03
5.534287208212688711e+03,1.921552921538562032e+03
5.425181534657092925e+03,1.921552921538562032e+03
5.080932703799124283e+03,3.418090634870928625e+03
5.399115053922025254e+03,3.418090634870928625e+03
5.264743025945068439e+03,2.462908489004741114e+03
5.329647849155480799e+03,2.462908489004741114e+03
6.072494759144578893e+03,1.550527862693535553e+03
6.127301155697993636e+03,1.550527862693535553e+03
6.205583255014505994e+03,2.103842331776895662e+03
6.089069579690024511e+03,2.103842331776895662e+03
5.104470049350067711e+03,2.383867979936696429e+03
5.021759228403398083e+03,2.383867979936696429e+03
6.001467947057871243e+03,2.246047765434151188e+03
5.436703466236513123e+03,2.246047765434151188e+03
5.129191591031779353e+03,2.920657594860871541e+03
5.080897051534358070e+03,2.920657594860871541e+03
5.089885394530037956e+03,3.066411669600358891e+03
5.116432587712792156e+03,3.066411669600358891e+03
4.967314148746917454e+03,3.025153902512545301e+03
4.743406138927891334e+03,3.025153902512545301e+03
6.045797386025734340e+03,9.659513844522958834e+02
6.081935075685398260e+03,9.659513844522958834e+02
5.504285903739430978e+03,2.096271884742465772e+03
6.042007920635507617e+03,2.096271884742465772e+03
5.325865352035046271e+03,1.976522630508951352e+03
5.106511831695080218e+03,1.976522630508951352e+03
5.866280603082008383e+03,1.473547840390316196e+03
5.898095706517344297e+03,1.473547840390316196e+03
6.897538247138715633e+03,1.599779122209221441e+03
6.279865994588328249e+03,1.599779122209221441e+03
6.311791962331069954e+03,1.181139454885370924e+03
6.888925778889413778e+03,1.181139454885370924e+03
6.557966467683421797e+03,1.793939241753316765e+03
6.734094076432353177e+03,1.793939241753316765e+03
6.748829640551228294e+03,1.021773193680787585e+03
7.089513603551446067e+03,1.021773193680787585e+03
5.466025224921110748e+03,1.451811987304129843e+03
5.589186580979421706e+03,1.451811987304129843e+03
5.593201868672523233e+03,2.261393536593498538e+03
5.504255951043494861e+03,2.261393536593498538e+03
6.682694698222391708e+03,1.567278073139033268e+03
6.498289983410498280e+03,1.567278073139033268e+03
5.881140055091652357e+03,1.382797679171771506e+03
6.020010866273007196e+03,1.382797679171771506e+03
6.427675155808706222e+03,1.038587830223098535e+03
6.470978021254493797e+03,1.038587830223098535e+03
4.754587164828437380e+03,2.278943302801132177e+03
4.841652597678818893e+03,2.278943302801132177e+03
5.939682061608759795e+03,1.307001035971064312e+03
5.886485745975503960e+03,1.307001035971064312e+03
5.716853921085687034e+03,1.781078761274554381e+03
5.688497643367989440e+03,1.781078761274554381e+03
6.472972936269645288e+03,1.155628095942229038e+03
6.731833090516887751e+03,1.155628095942229038e+03
4.774754379055817481e+03,2.932230741281947758e+03
5.017241698531592192e+03,2.932230741281947758e+03
5.700073825712995131e+03,1.986937947189239139e+03
5.633055460970402237e+03,1.986937947189239139e+03
6.691301285812695824e+03,1.146767916525331430e+03
6.734558625403235965e+03,1.146767916525331430e+03
5.019481507622419485e+03,3.064014731169525930e+03
5.015101417595197745e+03,3.064014731169525930e+03
5.158961126190642062e+03,1.656486004416824926e+03
6.235708862143664192e+03,1.656486004416824926e+03
5.623715728395573024e+03,2.037438945851932658e+03
5.368973888540185726e+03,2.037438945851932658e+03
4.835759760673093297e+03,3.420262137067499680e+03
4.889702201719697769e+03,3.420262137067499680e+03
5.294613604428768667e+03,3.107222437745900152e+03
5.310393082932176185e+03,3.107222437745900152e+03
5.346049647902344987e+03,2.879799086247945070e+03
5.362579886462161994e+03,2.879799086247945070e+03
5.314367753187294511e+03,1.285171226546864318e+03
5.796425834166509958e+03,1.285171226546864318e+03
6.049719759976912428e+03,1.861748681463552202e+03
5.859662779868143843e+03,1.861748681463552202e+03
5.833913883790782165e+03,1.602172655202763508e+03
5.643384444553195863e+03,1.602172655202763508e+03
7.289416093668208305e+03,2.442023932261344271e+03
6.143514236242647712e+03,2.442023932261344271e+03
4.919103136223152433e+03,2.578006157014659948e+03
4.985965178493776875e+03,2.578006157014659948e+03
5.737032967785309665e+03,2.742809960483366467e+03
5.633408368260043972e+03,2.742809960483366467e+03
5.204583644540576643e+03,1.905448258308837467e+03
5.316756986923715885e+03,1.905448258308837467e+03
6.161927564609912224e+03,1.806988998918013976e+03
5.851157789935057735e+03,1.806988998918013976e+03
5.872356151607789798e+03,1.610175652415101922e+03
5.971040411433118607e+03,1.610175652415101922e+03
6.909033990060693213e+03,1.603975682044596624e+03
6.579027602552559983e+03,1.603975682044596624e+03
5.730414891951979371e+03,1.788050189565860364e+03
5.818143329525977606e+03,1.788050189565860364e+03
5.739122227003563239e+03,1.733656971331801742e+03
5.747973897822660547e+03,1.733656971331801742e+03
5.935099579596747390e+03,1.109956586214526169e+03
6.006461643455661033e+03,1.109956586214526169e+03
5.590465727531617631e+03,2.533201492195692026e+03
5.481578486512539712e+03,2.533201492195692026e+03
5.540174988818031125e+03,2.031028114427410628e+03
5.232237725067988322e+03,2.031028114427410628e+03
5.193996341088071858e+03,2.095195918877757776e+03
5.178078398804042990e+03,2.095195918877757776e+03
6.851402103972206532e+03,1.168618726626794114e+03
6.982531171276831628e+03,1.168618726626794114e+03
6.479456677981708708e+03,1.324656226628454078e+03
6.299389830809968771e+03,1.324656226628454078e+03
6.611978632859092613e+03,1.432390351543383758e+03
6.345000606827725278e+03,1.432390351543383758e+03
6.228841060066145474e+03,1.442257123090361119e+03
6.274528661409839515e+03,1.442257123090361119e+03
6.749834709998158360e+03,1.163642871048013376e+03
6.884388505202297893e+03,1.163642871048013376e+03
5.659611310813828823e+03,2.201229465678324232e+03
5.499723292618456071e+03,2.201229465678324232e+03
5.063854180229331178e+03,3.621835407122110155e+03
5.056520432798413822e+03,3.621835407122110155e+03
6.097448858577222381e+03,1.732501110460666496e+03
6.142794686818870105e+03,1.732501110460666496e+03
5.651387848928657149e+03,1.445087676933394960e+03
5.565426685278821424e+03,1.445087676933394960e+03
6.432833098101641554e+03,1.932071065887020950e+03
6.751489415261304202e+03,1.932071065887020950e+03
4.866558044061432156e+03,1.762921693165646502e+03
4.979444456128045204e+03,1.762921693165646502e+03
5.923844736355548775e+03,1.407866723790903961e+03
5.869212968017725871e+03,1.407866723790903961e+03
5.503440413333179094e+03,2.164591085176224624e+03
5.659684603688662719e+03,2.164591085176224624e+03
6.248653488942440163e+03,1.608631612778652197e+03
6.487684719248652073e+03,1.608631612778652197e+03
5.391404964037862555e+03,3.554675307082806285e+03
5.343260363772325036e+03,3.554675307082806285e+03
6.414548775668271446e+03,1.628297652083833327e+03
6.487584420797154053e+03,1.628297652083833327e+03
5.067537790799976392e+03,2.698263236082273124e+03
5.165942687219354411e+03,2.698263236082273124e+03
5.714608912682448135e+03,1.595763858811474165e+03
5.778880876802749299e+03,1.595763858811474165e+03
4.894540946182426524e+03,1.422776594466605729e+03
5.066753939476356209e+03,1.422776594466605729e+03
6.317072419612098201e+03,1.637421276148429115e+03
7.009067595161071949e+03,1.637421276148429115e+03
7.518869645094261614e+03,1.812749873184256330e+03
6.483438810733698119e+03,1.812749873184256330e+03
6.214635729682807323e+03,1.458244525254243172e+03
6.050185666922671771e+03,1.458244525254243172e+03
5.678529930766999314e+03,2.716188302750241746e+03
5.717321059917328967e+03,2.716188302750241746e+03
6.071093776216302103e+03,1.626172758084134784e+03
6.237628711821983416e+03,1.626172758084134784e+03
4.950390698558058830e+03,2.716979447812060698e+03
6.730446613936191170e+03,2.716979447812060698e+03
6.198041215317090064e+03,1.363880820837924375e+03
6.200741307582714398e+03,1.363880820837924375e+03
7.208038851375504237e+03,9.251163611694347537e+02
7.394351169686467983e+03,9.251163611694347537e+02
4.907147088851975241e+03,2.098126813853091789e+03
4.950676213673147686e+03,2.098126813853091789e+03
7.097565685587462212e+03,1.400269356195224645e+03
7.073632003677596913e+03,1.400269356195224645e+03
5.849770078981494407e+03,1.583300229805421850e+03
5.746253225715649023e+03,1.583300229805421850e+03
6.593522520632127453e+03,2.265073944738270711e+03
6.592147536729747117e+03,2.265073944738270711e+03
6.297090640085047198e+03,1.242744409622079502e+03
6.548728083023375802e+03,1.242744409622079502e+03
6.287228748740571973e+03,1.206843966096324721e+03
6.047339127705777173e+03,1.206843966096324721e+03
6.410597666899223441e+03,1.359843775875426218e+03
6.523542165660853243e+03,1.359843775875426218e+03
5.439024339548225726e+03,2.705232412892607499e+03
5.196509412090415026e+03,2.705232412892607499e+03
5.514553699880899330e+03,2.296645903917003125e+03
5.843455660934611842e+03,2.296645903917003125e+03
6.298725267900100334e+03,1.186961944859063351e+03
6.334022650210556094e+03,1.186961944859063351e+03
6.144681906657020591e+03,1.861704978139258856e+03
5.987723996288728813e+03,1.861704978139258856e+03
4.835032062736858279e+03,3.462276470311325284e+03
4.955121690742431383e+03,3.462276470311325284e+03
8.662678051343300467e+03,1.182595650487529383e+03
6.470793577159485721e+03,1.182595650487529383e+03
4.648958988297284122e+03,2.097981835229947592e+03
4.714609439112559812e+03,2.097981835229947592e+03
6.114545788483514116e+03,1.138603024585090679e+03
6.335657786736515845e+03,1.138603024585090679e+03
5.586099691724886725e+03,1.923759073016936782e+03
5.597837455955113001e+03,1.923759073016936782e+03
5.595875878924784047e+03,1.705062400554307033e+03
5.604951112154191833e+03,1.705062400554307033e+03
5.296710428279458938e+03,2.554735653250526411e+03
5.298612694118802210e+03,2.554735653250526411e+03
6.554695684753261048e+03,1.830912686218570116e+03
6.105852220291375488e+03,1.830912686218570116e+03
7.301454045234506339e+03,8.773927551579308783e+02
6.888108564574574302e+03,8.773927551579308783e+02
6.347608521482811739e+03,1.935490838666036325e+03
6.230195232354063592e+03,1.935490838666036325e+03
5.331216775454990056e+03,2.728398543137166598e+03
5.375205573227303830e+03,2.728398543137166598e+03
5.290570936122996500e+03,2.127815665355101373e+03
5.654084464772429783e+03,2.127815665355101373e+03
5.012570812693925291e+03,3.504020020832782393e+03
5.106372357243290935e+03,3.504020020832782393e+03
6.249488786110685396e+03,1.346036727656727635e+03
6.418942016509194218e+03,1.346036727656727635e+03
6.571692896843810558e+03,2.042831493737255641e+03
5.175239177973392543e+03,2.042831493737255641e+03
6.075757335961818171e+03,1.607072597845485916e+03
